city,state,domain,population,dataset_name,dataset_id,dataset_url,total_columns,match_score,all_columns_match,has_coordinates,has_date,has_time,has_location_description,has_crime_type,has_crime_description,has_arrest,columns_list
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in December 2021,https://www.arcgis.com/home/item.html?id=33b8f63f52904f538ccaccf92de7a7e7&sublayer=11,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=33b8f63f52904f538ccaccf92de7a7e7&sublayer=11,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in December 2021,https://www.arcgis.com/home/item.html?id=a1b3cadea9104cfc96a77e4455e59000&sublayer=11,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=a1b3cadea9104cfc96a77e4455e59000&sublayer=11,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in January 2022,https://www.arcgis.com/home/item.html?id=29194e2998734403a4c5be696851252e&sublayer=0,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=29194e2998734403a4c5be696851252e&sublayer=0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in February 2022,https://www.arcgis.com/home/item.html?id=5179f5a4ccb3475fb994bdbdae8e13a2&sublayer=1,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=5179f5a4ccb3475fb994bdbdae8e13a2&sublayer=1,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in January 2022,https://www.arcgis.com/home/item.html?id=3075e833b8ee4b39ada4db37b54b7b21&sublayer=0,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=3075e833b8ee4b39ada4db37b54b7b21&sublayer=0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in February 2022,https://www.arcgis.com/home/item.html?id=52e88b8cc89f4662b7bb48c3b6c87204&sublayer=1,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=52e88b8cc89f4662b7bb48c3b6c87204&sublayer=1,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Police Service Areas,https://www.arcgis.com/home/item.html?id=db24f3b7de994501aea97ce05a50547e&sublayer=10,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=db24f3b7de994501aea97ce05a50547e&sublayer=10,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Homicide Reduction Partnership Areas,https://www.arcgis.com/home/item.html?id=972181d13c9f493eaff51376f50175e3&sublayer=42,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=972181d13c9f493eaff51376f50175e3&sublayer=42,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Sex Offender Registry,https://www.arcgis.com/home/item.html?id=f6ea26df2e0e471fb2ec592cb788d0ee,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=f6ea26df2e0e471fb2ec592cb788d0ee,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in March 2016,https://www.arcgis.com/home/item.html?id=eec8c2a39b2c4700a8cd4030725caf48&sublayer=2,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=eec8c2a39b2c4700a8cd4030725caf48&sublayer=2,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in January 2016,https://www.arcgis.com/home/item.html?id=6e5c0a7d3cf44c21a05b8e0dd47d4937&sublayer=0,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=6e5c0a7d3cf44c21a05b8e0dd47d4937&sublayer=0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in May 2016,https://www.arcgis.com/home/item.html?id=7e970163eece486298defda49a8d70eb&sublayer=4,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=7e970163eece486298defda49a8d70eb&sublayer=4,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in April 2016,https://www.arcgis.com/home/item.html?id=0f7d9b56f5414c39a42e341cc69b1f8a&sublayer=3,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=0f7d9b56f5414c39a42e341cc69b1f8a&sublayer=3,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in February 2016,https://www.arcgis.com/home/item.html?id=451ec584aacc4446ad1344fb748693ea&sublayer=1,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=451ec584aacc4446ad1344fb748693ea&sublayer=1,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in January 2013,https://www.arcgis.com/home/item.html?id=d3b767116d8c43f0bfe8dc3d6142f33b&sublayer=0,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=d3b767116d8c43f0bfe8dc3d6142f33b&sublayer=0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in August 2009,https://www.arcgis.com/home/item.html?id=63d9a16fc4d64435918b453a6b6652cf&sublayer=7,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=63d9a16fc4d64435918b453a6b6652cf&sublayer=7,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in June 2009,https://www.arcgis.com/home/item.html?id=6ade084facf64557b338062dd1c5d76f&sublayer=5,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=6ade084facf64557b338062dd1c5d76f&sublayer=5,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in May 2009,https://www.arcgis.com/home/item.html?id=ab8ff6df78ff41e398c5eed1414e84d8&sublayer=4,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=ab8ff6df78ff41e398c5eed1414e84d8&sublayer=4,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in April 2009,https://www.arcgis.com/home/item.html?id=408c751ebaac4a6d8ad963b48cfd1b71&sublayer=3,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=408c751ebaac4a6d8ad963b48cfd1b71&sublayer=3,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in July 2009,https://www.arcgis.com/home/item.html?id=3ba6ba09d5104f2da677403ae6d64129&sublayer=6,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=3ba6ba09d5104f2da677403ae6d64129&sublayer=6,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in February 2009,https://www.arcgis.com/home/item.html?id=bcf4e1d0bc384e80babfab1ff8a4c545&sublayer=1,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=bcf4e1d0bc384e80babfab1ff8a4c545&sublayer=1,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in January 2009,https://www.arcgis.com/home/item.html?id=394ad3d984234666b3ee0013038fe865&sublayer=0,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=394ad3d984234666b3ee0013038fe865&sublayer=0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in November 2010,https://www.arcgis.com/home/item.html?id=16a5e4ba718d431c8bca6b48196dbb40&sublayer=10,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=16a5e4ba718d431c8bca6b48196dbb40&sublayer=10,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in October 2010,https://www.arcgis.com/home/item.html?id=30d217daa0c945d49f8500a142b5dab1&sublayer=9,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=30d217daa0c945d49f8500a142b5dab1&sublayer=9,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in December 2010,https://www.arcgis.com/home/item.html?id=8ccfc339840f4acfa3bf2fc2e805afc8&sublayer=11,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=8ccfc339840f4acfa3bf2fc2e805afc8&sublayer=11,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in March 2009,https://www.arcgis.com/home/item.html?id=319d960a9a4d48d4bf645a6f1e78fdcd&sublayer=2,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=319d960a9a4d48d4bf645a6f1e78fdcd&sublayer=2,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in August 2010,https://www.arcgis.com/home/item.html?id=94de169c25554c87912a3415377eada8&sublayer=7,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=94de169c25554c87912a3415377eada8&sublayer=7,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in May 2010,https://www.arcgis.com/home/item.html?id=cc5b20c194be4fdda78dc64349f0e9a4&sublayer=4,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=cc5b20c194be4fdda78dc64349f0e9a4&sublayer=4,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in July 2010,https://www.arcgis.com/home/item.html?id=f2134ae4915b40e786f0742e0b5e690c&sublayer=6,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=f2134ae4915b40e786f0742e0b5e690c&sublayer=6,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in September 2010,https://www.arcgis.com/home/item.html?id=41e4ed89c9594f80a8492181c77becc0&sublayer=8,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=41e4ed89c9594f80a8492181c77becc0&sublayer=8,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in June 2010,https://www.arcgis.com/home/item.html?id=9b4dee78e720429a90e48edcd7309082&sublayer=5,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=9b4dee78e720429a90e48edcd7309082&sublayer=5,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in April 2010,https://www.arcgis.com/home/item.html?id=497eeb0fd7e94f74b875363b53e1399c&sublayer=3,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=497eeb0fd7e94f74b875363b53e1399c&sublayer=3,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in March 2010,https://www.arcgis.com/home/item.html?id=5abe529357044c9d8f87c4bc8581ac54&sublayer=2,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=5abe529357044c9d8f87c4bc8581ac54&sublayer=2,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in February 2010,https://www.arcgis.com/home/item.html?id=8e5c785effcd4660a54ce39fb79f3aa1&sublayer=1,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=8e5c785effcd4660a54ce39fb79f3aa1&sublayer=1,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Summary for 2009,https://www.arcgis.com/home/item.html?id=b2586556b54e417ca337d45a0f2cb11d&sublayer=3,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=b2586556b54e417ca337d45a0f2cb11d&sublayer=3,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Summary for 2014,https://www.arcgis.com/home/item.html?id=e212a450a22447ed8252d5baefa7e05d&sublayer=15,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=e212a450a22447ed8252d5baefa7e05d&sublayer=15,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in January 2010,https://www.arcgis.com/home/item.html?id=135c67e4e3bc4e998c0312687782fe72&sublayer=0,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=135c67e4e3bc4e998c0312687782fe72&sublayer=0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Summary for 2015,https://www.arcgis.com/home/item.html?id=c376f3bd33064a749ec0c9ad700e27ed&sublayer=18,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=c376f3bd33064a749ec0c9ad700e27ed&sublayer=18,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Summary for 2011,https://www.arcgis.com/home/item.html?id=45ee7ebf360446e99956e9c01a38fe9e&sublayer=6,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=45ee7ebf360446e99956e9c01a38fe9e&sublayer=6,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Summary for 2012,https://www.arcgis.com/home/item.html?id=d8cc414a97e247dc8ab7897777155aba&sublayer=9,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=d8cc414a97e247dc8ab7897777155aba&sublayer=9,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Summary for 2013,https://www.arcgis.com/home/item.html?id=c2be7682fc8841e1b883c7ea567d9857&sublayer=12,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=c2be7682fc8841e1b883c7ea567d9857&sublayer=12,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Summary for 2010,https://www.arcgis.com/home/item.html?id=505a80f95a5f46e38c0895404a9de6ab&sublayer=8,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=505a80f95a5f46e38c0895404a9de6ab&sublayer=8,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in January 2021,https://www.arcgis.com/home/item.html?id=1f104745cf4a459b9888831df78d58d7&sublayer=0,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=1f104745cf4a459b9888831df78d58d7&sublayer=0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in December 2020,https://www.arcgis.com/home/item.html?id=0b0b44b8e92f48948b3d9be49e605b77&sublayer=11,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=0b0b44b8e92f48948b3d9be49e605b77&sublayer=11,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in June 2012,https://www.arcgis.com/home/item.html?id=64e2710c9db049a68376abfb13ffef8e&sublayer=5,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=64e2710c9db049a68376abfb13ffef8e&sublayer=5,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Boston,MA,data.boston.gov,695926,Police Districts,b7ab9596-a33a-4f53-bf39-5a365dd18030,https://data.boston.gov/d/b7ab9596-a33a-4f53-bf39-5a365dd18030,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Boston,MA,data.boston.gov,695926,Fire Districts,07903b1b-2b9b-4c38-9bad-ae68c5257ce0,https://data.boston.gov/d/07903b1b-2b9b-4c38-9bad-ae68c5257ce0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Boston,MA,data.boston.gov,695926,Boston Police Stations (BPD Only),8aa8671a-94fb-4bdd-9283-4a25d7d640cc,https://data.boston.gov/d/8aa8671a-94fb-4bdd-9283-4a25d7d640cc,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Boston,MA,data.boston.gov,695926,BPD Firearm Recovery Counts,3937b427-6aa4-4515-b30d-c76771313feb,https://data.boston.gov/d/3937b427-6aa4-4515-b30d-c76771313feb,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Boston,MA,data.boston.gov,695926,Crime Incident Reports (August 2015 - To Date) (Source: New System),6220d948-eae2-4e4b-8723-2dc8e67722a3,https://data.boston.gov/d/6220d948-eae2-4e4b-8723-2dc8e67722a3,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Boston,MA,data.boston.gov,695926,Shots Fired,85bb7a19-be41-4c1a-a555-3c68405ffbb9,https://data.boston.gov/d/85bb7a19-be41-4c1a-a555-3c68405ffbb9,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Boston,MA,data.boston.gov,695926,Shootings,e63a37e1-be79-4722-89e6-9e7e2a3da6d1,https://data.boston.gov/d/e63a37e1-be79-4722-89e6-9e7e2a3da6d1,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Boston,MA,data.boston.gov,695926,Fire Incident Reporting,ac9e373a-1303-4563-b28e-29070229fdfe,https://data.boston.gov/d/ac9e373a-1303-4563-b28e-29070229fdfe,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Boston,MA,data.boston.gov,695926,Vision Zero Fatality Records,d326a4e3-75f2-42ac-9b32-e2920566d04c,https://data.boston.gov/d/d326a4e3-75f2-42ac-9b32-e2920566d04c,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Boston,MA,data.boston.gov,695926,Boston Emergency Services Team (BEST),02328069-3821-49b2-91d3-7387e6c59711,https://data.boston.gov/d/02328069-3821-49b2-91d3-7387e6c59711,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Boston,MA,data.boston.gov,695926,Vision Zero Crash Records,7b29c1b2-7ec2-4023-8292-c24f5d8f0905,https://data.boston.gov/d/7b29c1b2-7ec2-4023-8292-c24f5d8f0905,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
